Date, Open, High, Low, Close, Volume
04/21/14, 186.44, 187.10, 186.21, 187.04, 68329344
04/17/14, 185.88, 186.91, 185.56, 186.39, 105254602
04/16/14, 185.47, 186.14, 184.65, 186.125, 105196602
04/15/14, 183.32, 184.33, 181.51, 184.20, 157092500
04/14/14, 182.93, 183.37, 181.44, 182.9401, 132381594
04/11/14, 182.17, 183.42, 181.31, 181.51, 167250797
04/10/14, 187.09, 187.17, 182.93, 183.155, 172959297
04/09/14, 185.60, 187.15, 185.06, 187.09, 100253602
04/08/14, 184.21, 185.40, 183.59, 185.10, 112659797
04/07/14, 185.90, 186.26, 183.96, 184.34, 140802703
04/04/14, 189.64, 189.70, 186.10, 186.40, 169380703
04/03/14, 189.17, 189.22, 188.05, 188.63, 77435320
04/02/14, 188.50, 189.13, 188.14, 188.88, 78773820
04/01/14, 187.62, 188.36, 187.0015, 188.25, 89193125
03/31/14, 186.65, 187.30, 185.5216, 187.01, 99744914
03/28/14, 185.105, 186.42, 185.00, 185.49, 101641508
03/27/14, 184.77, 185.34, 183.90, 184.58, 142382797
03/26/14, 187.03, 187.34, 184.92, 184.97, 119842898
03/25/14, 186.37, 186.94, 185.27, 186.31, 103851695
03/24/14, 186.82, 187.07, 184.62, 185.43, 121411102
03/21/14, 187.72, 189.0239, 186.03, 186.20, 163127906
03/20/14, 186.25, 187.89, 185.92, 187.747, 117241000
03/19/14, 187.70, 187.94, 185.47, 186.66, 176267297
03/18/14, 186.71, 187.91, 186.51, 187.66, 101804492
03/17/14, 185.59, 186.77, 185.51, 186.33, 98359445
03/14/14, 184.80, 185.80, 184.44, 184.66, 153919594
03/13/14, 187.84, 187.99, 184.66, 185.18, 155014203
03/12/14, 186.32, 187.35, 185.90, 187.28, 104824305
03/11/14, 188.44, 188.71, 186.80, 187.23, 99009008
03/10/14, 187.94, 188.23, 187.08, 188.16, 74939188
03/07/14, 188.87, 188.96, 187.43, 188.26, 114513398
03/06/14, 188.21, 188.61, 187.7796, 188.18, 82516492
03/05/14, 187.72, 188.07, 187.45, 187.75, 88376867
03/04/14, 186.75, 187.98, 186.75, 187.58, 167545906
03/03/14, 184.69, 185.45, 183.75, 184.98, 167748500
02/28/14, 185.79, 187.15, 185.05, 186.29, 150842000
02/27/14, 184.59, 185.87, 184.37, 185.82, 93880781
02/26/14, 185.11, 185.60, 184.33, 184.85, 98677133
02/25/14, 185.03, 185.59, 184.23, 184.84, 117084898
02/24/14, 184.28, 186.15, 184.20, 184.91, 114063906
02/21/14, 184.49, 184.89, 183.80, 183.89, 118116398
02/20/14, 183.27, 184.52, 182.60, 184.10, 104998094
02/19/14, 183.76, 184.95, 182.87, 183.02, 126524305
02/18/14, 184.19, 184.49, 183.65, 184.24, 80460883
02/14/14, 182.84, 184.36, 182.67, 184.02, 96498312
02/13/14, 180.84, 183.20, 180.83, 183.01, 100542203
02/12/14, 182.22, 182.83, 181.705, 182.07, 94717641
02/11/14, 180.16, 182.439, 180.0389, 181.98, 117814000
02/10/14, 179.70, 180.07, 179.21, 180.01, 92218727
02/07/14, 178.31, 179.87, 177.73, 179.68, 170787203
02/06/14, 175.58, 177.48, 175.2209, 177.48, 132877500
02/05/14, 174.79, 175.56, 173.71, 175.17, 164230500
02/04/14, 174.95, 175.84, 174.1055, 175.385, 165012406
02/03/14, 177.95, 178.37, 173.83, 174.17, 254836984
01/31/14, 177.02, 179.29, 176.92, 178.18, 194677906
01/30/14, 178.86, 179.81, 178.26, 179.23, 118938094
01/29/14, 177.56, 178.55, 176.88, 177.35, 216597297
01/28/14, 178.14, 179.30, 178.12, 179.07, 110463203
01/27/14, 179.06, 179.52, 177.12, 178.01, 180843016
01/24/14, 181.60, 181.66, 178.83, 178.89, 208677109
01/23/14, 183.36, 183.40, 181.82, 182.79, 132496891
01/22/14, 184.49, 184.57, 183.91, 184.30, 61270820
01/21/14, 184.70, 184.77, 183.05, 184.18, 88621133
01/17/14, 184.10, 184.45, 183.32, 183.635, 107848602
01/16/14, 184.28, 184.6618, 183.83, 184.42, 72290523
01/15/14, 184.10, 184.94, 183.7102, 184.66, 98525719
01/14/14, 182.28, 183.77, 181.95, 183.67, 105016094
01/13/14, 183.71, 184.18, 181.34, 181.685, 149891906
01/10/14, 183.95, 184.22, 183.01, 184.14, 102026305
01/09/14, 184.10, 184.13, 182.795, 183.64, 90683297
01/08/14, 183.45, 183.83, 182.89, 183.52, 96582234
01/07/14, 183.09, 183.79, 182.95, 183.48, 86144172
01/06/14, 183.47, 183.56, 182.08, 182.36, 108028094
01/03/14, 183.21, 183.60, 182.63, 182.885, 81390492
01/02/14, 183.98, 184.07, 182.48, 182.92, 119636797
12/31/13, 184.07, 184.69, 183.93, 184.69, 86247641
12/30/13, 183.87, 184.02, 183.58, 183.82, 56857461
12/27/13, 184.10, 184.18, 183.66, 183.845, 61813840
12/26/13, 183.34, 183.96, 183.32, 183.855, 63365230
12/24/13, 182.54, 183.01, 182.53, 182.93, 45368840
12/23/13, 182.41, 182.64, 182.065, 182.53, 85597539
12/20/13, 180.67, 181.99, 180.5683, 181.56, 197086891
12/19/13, 181.19, 181.70, 180.71, 181.49, 136298891
12/18/13, 178.92, 181.73, 177.32, 181.70, 234906500
12/17/13, 179.36, 179.41, 178.25, 178.65, 89886227
12/16/13, 178.95, 179.81, 178.90, 179.216, 96194789
12/13/13, 178.50, 178.66, 177.77, 178.11, 107807602
12/12/13, 178.64, 178.86, 177.76, 178.13, 115564797
12/11/13, 180.81, 180.85, 178.50, 178.72, 130590797
12/10/13, 180.98, 181.36, 180.635, 180.75, 80976211
12/09/13, 181.47, 181.67, 181.16, 181.40, 70123609
12/06/13, 180.67, 181.11, 180.15, 180.94, 127727508
12/05/13, 179.41, 179.74, 178.7701, 178.94, 106934094
12/04/13, 179.10, 180.48, 178.35, 179.73, 123032602
12/03/13, 179.94, 180.39, 179.17, 179.75, 116563297
12/02/13, 181.09, 181.43, 180.25, 180.53, 99725773
11/29/13, 181.32, 181.75, 180.80, 181.00, 55870898
11/27/13, 180.87, 181.24, 180.65, 181.12, 58800059
11/26/13, 180.72, 181.22, 180.405, 180.68, 86993562
11/25/13, 181.13, 181.17, 180.37, 180.63, 79485711
11/22/13, 179.98, 180.83, 179.77, 180.81, 81295891
11/21/13, 178.97, 180.05, 178.86, 179.91, 92841273
11/20/13, 179.39, 179.93, 177.98, 178.47, 124908602
11/19/13, 179.33, 179.87, 178.72, 179.03, 93891422
11/18/13, 180.35, 180.50, 179.02, 179.42, 104796000
11/15/13, 179.56, 180.12, 179.33, 180.05, 102818203
11/14/13, 178.54, 179.42, 178.25, 179.27, 103435203
11/13/13, 176.09, 178.4261, 176.09, 178.38, 103844305
11/12/13, 176.94, 177.36, 176.37, 176.96, 83989617
11/11/13, 177.12, 177.53, 176.91, 177.32, 62614328
11/08/13, 174.87, 177.31, 174.85, 177.29, 136712609
11/07/13, 177.50, 177.64, 174.76, 174.93, 157000406
11/06/13, 177.03, 177.50, 176.54, 177.17, 87347727
11/05/13, 176.14, 176.75, 175.57, 176.27, 85824781
11/04/13, 176.69, 176.90, 175.9825, 176.83, 85676766
11/01/13, 176.02, 176.61, 175.22, 176.21, 142805109
10/31/13, 176.15, 176.89, 175.53, 175.79, 133795406
10/30/13, 177.38, 177.51, 175.66, 176.29, 140001797
10/29/13, 176.63, 177.24, 176.38, 177.17, 87401344
10/28/13, 175.89, 176.47, 175.70, 176.23, 84979023
10/25/13, 175.51, 176.00, 175.17, 175.95, 93625086
10/24/13, 174.92, 175.37, 174.51, 175.15, 70350461
10/23/13, 174.81, 174.89, 173.96, 174.57, 105484398
10/22/13, 174.91, 175.93, 174.4262, 175.41, 126663203
10/21/13, 174.45, 174.75, 174.01, 174.40, 104103508
10/18/13, 173.86, 174.51, 173.51, 174.388, 138315703
10/17/13, 171.37, 173.32, 171.34, 173.22, 129389203
10/16/13, 170.72, 172.16, 170.635, 172.07, 161676094
10/15/13, 170.51, 171.15, 169.47, 169.70, 155484500
10/14/13, 169.21, 171.08, 169.08, 170.94, 112106398
10/11/13, 168.91, 170.32, 168.77, 170.26, 105039695
10/10/13, 167.29, 169.26, 167.23, 169.17, 195954703
10/09/13, 165.80, 166.20, 164.53, 165.60, 168972797
10/08/13, 167.40, 167.62, 165.36, 165.48, 178014891
10/07/13, 167.42, 168.45, 167.25, 167.43, 96295117
10/04/13, 167.75, 169.06, 167.53, 168.89, 96878383
10/03/13, 168.79, 168.94, 166.84, 167.62, 176698406
10/02/13, 168.35, 169.3422, 167.83, 169.18, 113349695
10/01/13, 168.14, 169.50, 167.9671, 169.34, 127160398
09/30/13, 167.48, 168.54, 167.15, 168.01, 143937406
09/27/13, 168.84, 169.14, 168.47, 168.909, 99141711
09/26/13, 169.32, 170.17, 169.05, 169.69, 77146883
09/25/13, 169.64, 169.98, 168.89, 169.04, 117306492
09/24/13, 169.90, 170.53, 169.21, 169.53, 106333000
09/23/13, 170.49, 170.65, 169.39, 169.93, 104616398
09/20/13, 172.33, 172.33, 170.58, 170.72, 132867906
09/19/13, 173.52, 173.60, 172.585, 172.76, 146616797
09/18/13, 171.01, 173.52, 170.58, 173.051, 203460609
09/17/13, 170.46, 171.11, 170.46, 171.07, 82523211
09/16/13, 171.16, 171.24, 170.04, 170.31, 126187508
09/13/13, 169.13, 169.46, 168.74, 169.33, 72727758
09/12/13, 169.34, 169.56, 168.72, 168.95, 83209000
09/11/13, 168.64, 169.40, 168.35, 169.40, 94545844
09/10/13, 168.64, 168.90, 168.26, 168.87, 105847695
09/09/13, 166.45, 167.73, 166.45, 167.634, 87559250
09/06/13, 166.51, 166.98, 164.48, 166.04, 159756406
09/05/13, 165.85, 166.40, 165.73, 165.96, 63090434
09/04/13, 164.43, 166.03, 164.135, 165.75, 97389359
09/03/13, 165.23, 165.58, 163.70, 164.39, 142375016
08/30/13, 164.51, 164.53, 163.17, 163.65, 134928891
08/29/13, 163.55, 165.04, 163.40, 164.17, 119200492
08/28/13, 163.26, 164.49, 163.05, 163.91, 108113000
08/27/13, 164.36, 166.0024, 163.21, 163.33, 158621703
08/26/13, 166.79, 167.30, 165.89, 166.00, 89705047
08/23/13, 166.55, 166.83, 165.77, 166.62, 90893586
08/22/13, 164.90, 166.30, 164.89, 166.06, 101471398
08/21/13, 165.12, 166.03, 164.19, 164.56, 159530500
08/20/13, 165.04, 166.20, 164.86, 165.58, 89294367
08/19/13, 165.64, 166.21, 164.76, 164.77, 96437570
08/16/13, 166.06, 166.63, 165.50, 165.83, 130868094
08/15/13, 167.41, 167.43, 166.09, 166.38, 152931703
08/14/13, 169.53, 169.80, 168.70, 168.74, 79829172
08/13/13, 169.41, 169.90, 168.41, 169.61, 80806031
08/12/13, 168.46, 169.31, 168.38, 169.111, 68593203
08/09/13, 169.58, 170.10, 168.72, 169.31, 91856445
08/08/13, 169.98, 170.18, 168.93, 169.80, 102181203
08/07/13, 169.19, 169.43, 168.55, 169.18, 84854625
08/06/13, 170.37, 170.7402, 169.35, 169.73, 87494969
08/05/13, 170.57, 170.96, 170.35, 170.70, 54072641
08/02/13, 170.28, 170.9725, 170.05, 170.95, 91116602
08/01/13, 169.99, 170.81, 169.90, 170.66, 110438398
07/31/13, 168.94, 169.85, 168.49, 168.71, 142388609
07/30/13, 169.10, 169.28, 168.19, 168.588, 85216969
07/29/13, 168.68, 169.06, 168.11, 168.59, 79845117
07/26/13, 168.22, 169.16, 167.52, 169.11, 107814492
07/25/13, 168.22, 169.08, 167.94, 168.93, 111156492
07/24/13, 169.79, 169.86, 168.18, 168.52, 112914000
07/23/13, 169.80, 169.83, 169.05, 169.14, 80829664
07/22/13, 169.41, 169.74, 169.01, 169.50, 79428562
07/19/13, 168.52, 169.23, 168.31, 169.17, 103831602
07/18/13, 168.31, 169.27, 168.20, 168.87, 103620305
07/17/13, 168.16, 168.48, 167.73, 167.9501, 92873883
07/16/13, 168.26, 168.36, 167.07, 167.525, 88702086
07/15/13, 167.97, 168.39, 167.68, 168.155, 69450555
07/12/13, 167.39, 167.9332, 167.13, 167.51, 104212703
07/11/13, 167.11, 167.61, 165.1774, 167.44, 135592188
07/10/13, 164.97, 165.75, 164.63, 165.192, 121410398
07/09/13, 164.98, 165.33, 164.27, 165.13, 119297906
07/08/13, 163.86, 164.39, 163.0838, 163.945, 108092398
07/05/13, 162.47, 163.08, 161.30, 163.02, 122416797
07/03/13, 160.48, 161.77, 160.22, 161.28, 75216336
07/02/13, 161.12, 162.30, 160.50, 161.21, 154863594
07/01/13, 161.26, 162.48, 161.08, 161.36, 131954797
06/28/13, 160.63, 161.40, 159.86, 160.42, 160402797
06/27/13, 161.10, 161.82, 160.95, 161.08, 129483695
06/26/13, 159.87, 160.50, 159.25, 160.14, 134847906
06/25/13, 158.48, 160.10, 157.42, 158.575, 162262094
06/24/13, 157.41, 158.43, 155.73, 157.06, 222334797
06/21/13, 159.64, 159.76, 157.47, 159.07, 271956719
06/20/13, 161.86, 163.4668, 158.98, 159.40, 321255906
06/19/13, 165.60, 165.89, 163.38, 163.45, 206149500
06/18/13, 164.53, 165.99, 164.52, 165.735, 114695508
06/17/13, 164.29, 165.22, 163.2192, 164.44, 136295594
06/14/13, 164.03, 164.67, 162.91, 163.175, 141197500
06/13/13, 161.66, 164.50, 161.30, 164.21, 163587812
06/12/13, 164.22, 164.39, 161.60, 161.75, 177363500
06/11/13, 163.30, 164.54, 162.739, 163.098, 159505406
06/10/13, 165.31, 165.40, 164.37, 164.80, 105667102
06/07/13, 163.85, 164.95, 163.14, 164.80, 188337703
06/06/13, 161.20, 162.74, 160.25, 162.73, 200225406
06/05/13, 163.09, 163.42, 161.13, 161.272, 211737703
06/04/13, 164.44, 165.10, 162.73, 163.56, 157631391
06/03/13, 163.83, 164.46, 162.6599, 164.35, 168390703
05/31/13, 165.37, 166.31, 163.13, 163.445, 176850000
05/30/13, 165.35, 166.59, 165.22, 165.83, 107793695
05/29/13, 165.42, 165.80, 164.34, 165.22, 160363297
05/28/13, 167.04, 167.78, 165.81, 166.30, 143679703
05/24/13, 164.47, 165.3805, 163.98, 165.308, 151573906
05/23/13, 164.16, 165.91, 163.94, 165.45, 211064297
05/22/13, 167.34, 169.07, 165.17, 165.93, 244031703
05/21/13, 167.08, 167.80, 166.50, 167.17, 95804195
05/20/13, 166.78, 167.58, 166.61, 166.93, 85071188
05/17/13, 165.95, 167.04, 165.73, 166.94, 129801000
05/16/13, 165.78, 166.36, 165.09, 165.34, 109913508
05/15/13, 164.96, 166.45, 164.91, 166.115, 120718398
05/14/13, 163.67, 165.35, 163.67, 165.23, 119000797
05/13/13, 163.20, 163.81, 162.82, 163.54, 81843156
05/10/13, 162.99, 163.5498, 162.51, 163.41, 103202898
05/09/13, 163.27, 163.70, 162.47, 162.881, 106738602
05/08/13, 162.42, 163.39, 162.33, 163.34, 97419172
05/07/13, 162.13, 162.65, 161.67, 162.5999, 90359188
05/06/13, 161.49, 162.01, 161.42, 161.78, 66882086
05/03/13, 161.14, 161.88, 159.782, 161.368, 144202203
05/02/13, 158.68, 159.89, 158.53, 159.75, 96407562
05/01/13, 159.33, 159.41, 158.10, 158.28, 138874094
04/30/13, 159.27, 159.72, 158.61, 159.68, 116010602
04/29/13, 158.67, 159.65, 158.42, 159.30, 88572703
04/26/13, 158.33, 158.60, 157.73, 158.24, 95918781
04/25/13, 158.34, 159.27, 158.10, 158.52, 131060602
04/24/13, 157.83, 158.30, 157.54, 157.88, 96781195
04/23/13, 156.95, 157.93, 156.17, 157.78, 166141297
04/22/13, 155.78, 156.54, 154.75, 156.17, 106553398
04/19/13, 154.50, 155.55, 154.12, 155.48, 149687594
04/18/13, 155.37, 155.41, 153.55, 154.14, 167583109
04/17/13, 156.29, 156.32, 154.28, 155.11, 226834703
04/16/13, 156.29, 157.49, 155.91, 157.41, 147507812
04/15/13, 158.00, 158.13, 155.10, 155.118, 217258891
04/12/13, 158.68, 159.04, 157.92, 158.80, 116359797
04/11/13, 158.70, 159.71, 158.54, 159.19, 110142492
04/10/13, 157.17, 158.87, 157.13, 158.67, 135711016
04/09/13, 156.50, 157.32, 155.98, 156.75, 101922094
04/08/13, 155.27, 156.22, 154.75, 156.21, 86571102
04/05/13, 153.95, 155.35, 153.77, 155.158, 159665906
04/04/13, 155.43, 156.17, 155.09, 155.86, 131884891
04/03/13, 156.91, 157.03, 154.82, 155.23, 154167297
04/02/13, 156.61, 157.21, 156.37, 156.82, 101504305
04/01/13, 156.59, 156.91, 155.67, 156.05, 99194039
03/28/13, 156.09, 156.85, 155.75, 156.67, 102932797
03/27/13, 155.26, 156.245, 155.00, 156.19, 99950531
03/26/13, 155.59, 156.23, 155.42, 156.19, 86856555
03/25/13, 156.01, 156.27, 154.35, 154.95, 151322297
03/22/13, 154.85, 155.60, 154.73, 155.60, 111163508
03/21/13, 154.76, 155.6389, 154.10, 154.359, 128604898
03/20/13, 155.52, 155.95, 155.26, 155.69, 113759203
03/19/13, 155.30, 155.51, 153.59, 154.61, 167567297
03/18/13, 154.34, 155.64, 154.20, 154.97, 126704305
03/15/13, 155.85, 156.04, 155.31, 155.83, 138601109
03/14/13, 156.31, 156.80, 155.9078, 156.73, 126329906
03/13/13, 155.76, 156.12, 155.23, 155.905, 92550867
03/12/13, 155.92, 156.10, 155.21, 155.68, 105755695
03/11/13, 155.325, 156.04, 155.13, 156.03, 83746703
03/08/13, 155.46, 155.65, 154.66, 155.44, 123487602
03/07/13, 154.70, 154.98, 154.52, 154.776, 86101312
03/06/13, 154.84, 154.92, 154.16, 154.50, 94469852
03/05/13, 153.66, 154.70, 153.64, 154.29, 121663000
03/04/13, 151.76, 152.92, 151.52, 152.92, 99010156
03/01/13, 151.09, 152.34, 150.41, 152.11, 170634703
02/28/13, 151.90, 152.87, 151.41, 151.61, 126865906
02/27/13, 149.89, 152.33, 149.76, 151.91, 150781906
02/26/13, 149.72, 150.20, 148.73, 150.02, 186596188
02/25/13, 152.63, 152.86, 149.00, 149.00, 245824797
02/22/13, 151.15, 151.89, 150.4913, 151.89, 106356492
02/21/13, 150.96, 151.4218, 149.94, 150.42, 183256891
02/20/13, 153.14, 153.19, 151.26, 151.34, 160574797
02/19/13, 152.37, 153.28, 152.1629, 153.25, 95105398
02/15/13, 152.43, 152.59, 151.55, 152.11, 215226406
02/14/13, 151.69, 152.47, 151.52, 152.29, 80834211
02/13/13, 152.33, 152.61, 151.72, 152.151, 82322562
02/12/13, 151.78, 152.30, 151.61, 152.02, 65392609
02/11/13, 151.74, 151.90, 151.3938, 151.77, 73774930
02/08/13, 151.22, 151.89, 151.22, 151.80, 103133695
02/07/13, 151.205, 151.35, 149.86, 150.96, 162490000
02/06/13, 150.52, 151.26, 150.41, 151.16, 138762703
02/05/13, 150.35, 151.48, 150.29, 151.05, 113912305
02/04/13, 150.32, 151.2679, 149.43, 149.535, 159073594
02/01/13, 150.65, 151.42, 150.39, 151.24, 131173000
01/31/13, 149.89, 150.38, 149.60, 149.70, 108975797
01/30/13, 150.64, 150.94, 149.93, 150.07, 137447594
01/29/13, 149.77, 150.85, 149.67, 150.66, 105694398
01/28/13, 150.29, 150.33, 149.51, 150.07, 113357602
01/25/13, 149.88, 150.25, 149.3726, 150.25, 147211594
01/24/13, 149.15, 150.14, 149.01, 149.41, 146426297
01/23/13, 149.13, 149.50, 148.86, 149.37, 104596094
01/22/13, 148.33, 149.13, 147.98, 149.13, 111797297
01/18/13, 147.97, 148.49, 147.43, 148.33, 169905906
01/17/13, 147.70, 148.42, 147.1446, 148.00, 133833406
01/16/13, 146.77, 147.28, 146.61, 147.05, 104849508
01/15/13, 146.29, 147.21, 146.20, 147.07, 93172562
01/14/13, 146.89, 147.07, 146.43, 146.97, 89567102
01/11/13, 147.04, 147.15, 146.61, 147.07, 113917297
01/10/13, 146.73, 147.09, 145.97, 147.08, 130735398
01/09/13, 145.87, 146.32, 145.64, 145.92, 90745586
01/08/13, 145.71, 145.91, 144.98, 145.5496, 121265102
01/07/13, 145.85, 146.4442, 145.43, 145.9695, 110002398
01/04/13, 145.97, 146.61, 145.67, 146.37, 116817695
01/03/13, 145.99, 146.37, 145.34, 145.7341, 144761797
01/02/13, 145.11, 146.15, 144.73, 146.06, 192058891
12/31/12, 139.66, 142.56, 139.54, 142.41, 243952188
12/28/12, 140.64, 141.42, 139.87, 140.03, 148806594
12/27/12, 141.79, 142.08, 139.92, 141.5616, 167920500
12/26/12, 142.64, 142.71, 141.35, 141.75, 106947695
12/24/12, 142.48, 142.56, 142.19, 142.35, 53874551
12/21/12, 142.17, 144.0881, 141.94, 142.79, 245883812
12/20/12, 144.38, 145.14, 143.98, 145.12, 168486891
12/19/12, 145.53, 145.58, 144.24, 144.29, 150895297
12/18/12, 144.00, 145.50, 143.79, 145.37, 177762703
12/17/12, 142.47, 143.85, 142.43, 143.77, 143735812
12/14/12, 142.32, 142.58, 141.88, 142.1051, 137701703
12/13/12, 143.42, 143.83, 142.275, 142.63, 135714891
12/12/12, 144.00, 144.55, 143.31, 143.51, 145880000
12/11/12, 143.06, 144.11, 142.99, 143.44, 152570406
12/10/12, 142.21, 142.81, 142.15, 142.473, 98840672
12/07/12, 142.53, 142.69, 141.67, 142.415, 108726305
12/06/12, 141.37, 142.04, 141.16, 141.98, 103220492
12/05/12, 141.37, 142.16, 140.37, 141.50, 147300406
12/04/12, 141.44, 141.87, 140.87, 141.25, 127622492
12/03/12, 142.80, 142.92, 141.34, 141.45, 124656305
11/30/12, 142.14, 142.42, 141.66, 142.155, 136568297
11/29/12, 141.99, 142.51, 141.37, 142.12, 151085906
11/28/12, 139.76, 141.54, 139.00, 141.46, 177086406
11/27/12, 140.91, 141.39, 140.24, 140.33, 128646203
11/26/12, 140.65, 141.3563, 140.19, 141.05, 100124305
11/23/12, 140.13, 141.40, 140.04, 141.35, 65409152
11/21/12, 139.31, 139.57, 139.03, 139.45, 81710734
11/20/12, 138.91, 139.42, 138.08, 139.19, 119807398
11/19/12, 137.90, 139.15, 136.4057, 139.13, 151495703
11/16/12, 135.90, 136.64, 134.70, 136.37, 239483812
11/15/12, 135.98, 136.4901, 135.18, 135.70, 178128406
11/14/12, 138.21, 138.43, 135.62, 135.9299, 191504891
11/13/12, 137.54, 139.25, 137.36, 137.79, 123018203
11/12/12, 138.59, 138.81, 137.96, 138.265, 97677406
11/09/12, 137.62, 139.44, 137.55, 138.16, 201055203
11/08/12, 139.70, 140.41, 137.93, 138.04, 181517203
11/07/12, 141.66, 141.68, 139.06, 139.72, 264304406
11/06/12, 142.28, 143.52, 142.13, 142.96, 107068094
11/05/12, 141.35, 142.17, 140.93, 141.8486, 98378430
11/02/12, 143.68, 143.72, 141.41, 141.56, 137702094
11/01/12, 141.65, 143.01, 141.52, 142.83, 100995602
10/31/12, 141.85, 142.03, 140.68, 141.35, 103438492
10/26/12, 141.30, 141.84, 140.39, 141.35, 146023391
10/25/12, 142.02, 142.28, 140.57, 141.43, 134457297
10/24/12, 141.93, 142.10, 140.80, 141.02, 120179297
10/23/12, 141.86, 142.06, 140.83, 141.42, 192056297
10/22/12, 143.15, 143.67, 142.28, 143.41, 125578602
10/19/12, 145.55, 145.56, 143.05, 143.3896, 185645109
10/18/12, 145.82, 146.52, 145.33, 145.82, 148108406
10/17/12, 145.64, 146.32, 145.42, 146.20, 128834094
10/16/12, 144.76, 145.64, 144.66, 145.54, 108815398
10/15/12, 143.23, 144.23, 142.77, 144.08, 107689102
10/12/12, 143.46, 143.95, 142.58, 142.89, 124181906
10/11/12, 144.28, 144.49, 143.327, 143.36, 123601508
10/10/12, 144.18, 144.32, 143.09, 143.28, 124247398
10/09/12, 145.53, 145.65, 144.15, 144.20, 148872797
10/08/12, 145.60, 146.1231, 145.31, 145.642, 78415562
10/05/12, 146.91, 147.16, 145.70, 146.14, 124842000
10/04/12, 145.64, 146.34, 145.44, 146.125, 124311602
10/03/12, 144.89, 145.43, 144.13, 145.09, 121283000
10/02/12, 144.92, 145.15, 143.83, 144.50, 113422203
10/01/12, 144.52, 145.69, 144.0082, 144.345, 135911109
09/28/12, 144.09, 144.56, 143.46, 143.97, 150696094
09/27/12, 143.89, 144.97, 143.51, 144.64, 111830305
09/26/12, 144.065, 144.11, 142.95, 143.295, 146502094
09/25/12, 145.96, 146.24, 144.06, 144.10, 133165109
09/24/12, 145.15, 145.98, 145.04, 145.645, 95681984
09/21/12, 146.64, 146.67, 145.81, 145.87, 108737398
09/20/12, 146.03, 146.79, 145.63, 146.71, 154009797
09/19/12, 146.79, 147.17, 146.41, 146.70, 128318305
09/18/12, 146.49, 146.81, 146.25, 146.62, 98326523
09/17/12, 146.94, 147.19, 146.37, 146.74, 119427695
09/14/12, 146.88, 148.11, 146.76, 147.24, 169776984
09/13/12, 144.37, 147.04, 143.99, 146.59, 225470094
09/12/12, 144.39, 144.55, 143.90, 144.39, 87640883
09/11/12, 143.60, 144.37, 143.56, 143.91, 88760000
09/10/12, 144.19, 144.44, 143.46, 143.51, 86458406
09/07/12, 144.01, 144.39, 143.88, 144.33, 107272000
09/06/12, 141.76, 143.78, 141.75, 143.77, 158272406
09/05/12, 141.09, 141.47, 140.63, 140.91, 100660305
09/04/12, 141.04, 141.46, 140.13, 141.03, 120226203
08/31/12, 141.29, 141.82, 140.36, 141.16, 151970406
08/30/12, 140.90, 140.94, 140.19, 140.49, 96589828
08/29/12, 141.52, 141.89, 141.12, 141.51, 65421301
08/28/12, 141.18, 141.84, 140.97, 141.40, 75689539
08/27/12, 141.89, 142.08, 141.34, 141.54, 68785852
08/24/12, 140.31, 141.83, 140.22, 141.51, 99481195
08/23/12, 141.47, 141.48, 140.44, 140.665, 111466398
08/22/12, 141.40, 142.05, 141.07, 141.82, 133243406
08/21/12, 142.54, 143.09, 141.45, 141.76, 105581000
08/20/12, 141.98, 142.22, 141.59, 142.19, 78255664
08/17/12, 142.23, 142.30, 141.86, 142.18, 90813672
08/16/12, 141.15, 142.16, 140.80, 141.99, 112014203
08/15/12, 140.64, 141.19, 140.55, 140.95, 71085805
08/14/12, 141.29, 141.38, 140.37, 140.79, 102379398
08/13/12, 140.60, 140.84, 140.04, 140.77, 79426875
08/10/12, 140.04, 140.89, 139.81, 140.84, 99792625
08/09/12, 140.29, 140.89, 140.15, 140.61, 90291641
08/08/12, 139.85, 140.65, 139.81, 140.49, 89754633
08/07/12, 140.18, 140.92, 140.03, 140.32, 109545102
08/06/12, 139.72, 140.17, 139.56, 139.62, 86327742
08/03/12, 138.56, 139.64, 136.6794, 139.349, 157824984
08/02/12, 136.55, 137.57, 135.58, 136.64, 199556609
08/01/12, 138.70, 138.73, 137.40, 137.59, 138293703
07/31/12, 138.49, 138.87, 137.71, 137.71, 120575797
07/30/12, 138.52, 139.339, 138.27, 138.68, 106781906
07/27/12, 136.89, 139.07, 136.1364, 138.675, 236768891
07/26/12, 135.89, 136.46, 135.26, 136.17, 156526500
07/25/12, 134.21, 134.56, 133.25, 133.96, 129122305
07/24/12, 135.19, 135.25, 133.03, 133.925, 173301109
07/23/12, 134.47, 136.3852, 133.84, 135.09, 145210797
07/20/12, 136.95, 137.16, 136.32, 136.47, 142904500
07/19/12, 137.65, 138.18, 137.21, 137.73, 129847203
07/18/12, 136.04, 137.64, 135.96, 137.37, 113349602
07/17/12, 135.97, 136.64, 134.55, 136.36, 138860188
07/16/12, 135.44, 135.83, 134.90, 135.43, 97525195
07/13/12, 133.86, 135.89, 133.84, 135.75, 129644094
07/12/12, 133.38, 134.2269, 132.60, 133.51, 143583203
07/11/12, 134.21, 134.60, 133.38, 134.16, 141734000
07/10/12, 136.01, 136.23, 133.68, 134.14, 167884797
07/09/12, 135.38, 135.57, 134.70, 135.32, 103780492
07/06/12, 135.47, 135.77, 134.85, 135.49, 151192000
